Ref ID,Development Status (short),Installed Capacity (MWelec),Operational,lon,lat,area (sqm)
15140,Awaiting Construction,0.38,,-0.269,51.536,4938
15145,Awaiting Construction,40.0,,-2.126,51.501,1027600
15148,Awaiting Construction,0.16,,-2.212,52.996,2716
15149,Application Submitted,800.0,,-0.813,53.138,17650000
15157,Awaiting Construction,0.5,,-1.641,54.963,9087
15158,Awaiting Construction,0.69,,-1.449,54.978,12647
15160,Awaiting Construction,0.45,,-0.756,53.409,8150
15161,Awaiting Construction,0.2,,-1.576,54.604,3465
15162,Awaiting Construction,0.99,,0.748,51.415,18269
15166,Awaiting Construction,10.0,,-1.404,53.61,187104
15178,Awaiting Construction,0.16,,-4.239,50.416,2716
15180,Awaiting Construction,49.99,,-0.403,52.992,759100
15181,Awaiting Construction,,,-2.844,53.35,
15182,Awaiting Construction,2.64,,-0.022,51.677,49188
15188,Awaiting Construction,10.0,,-0.926,52.682,160300
15193,Awaiting Construction,46.0,,-0.549,52.933,1449000
15196,Revised,0.4,,-0.146,51.472,7213
15197,Revised,12.0,,-2.636,56.574,242800
15200,Awaiting Construction,0.76,,-2.03,57.692,14800
15203,No Application Required,,,-3.041,51.554,
15206,Awaiting Construction,0.2,,-1.817,53.785,3465
15208,Awaiting Construction,0.19,,-2.201,57.212,3278
15209,Awaiting Construction,0.9,,-0.67,52.036,16582
15212,Awaiting Construction,0.17,,-0.316,51.755,2903
15213,Awaiting Construction,1.0,,-1.978,53.45,23500
15217,Awaiting Construction,1.0,,-0.478,52.11,18456
15218,Awaiting Construction,1.0,,-0.478,52.11,18456
15219,Awaiting Construction,0.6,,-2.087,52.561,10961
15221,Awaiting Construction,0.38,,-0.917,51.391,6838
15222,Awaiting Construction,0.22,,0.689,52.639,3840
15226,Awaiting Construction,0.16,,-0.308,51.771,2716
15227,Awaiting Construction,0.25,,-0.199,52.346,4402
15228,Awaiting Construction,0.16,,-1.44,53.235,2716
15229,Awaiting Construction,0.15,,-6.812,54.537,2000
15236,Awaiting Construction,0.8,,-2.293,51.75,11510
15241,Awaiting Construction,0.41,,-1.245,50.869,7401
15247,Awaiting Construction,49.99,,-1.271,54.695,629000
15250,Awaiting Construction,0.22,,-0.467,51.551,7600
15251,Awaiting Construction,4.0,,-3.922,56.076,74672
15252,Application Submitted,450.0,,-0.819,53.365,8883100
15255,Awaiting Construction,0.43,,-2.356,53.75,7775
15258,Revised,0.24,,-1.95,52.495,4215
15261,Awaiting Construction,0.37,,-0.263,51.535,6651
15264,Awaiting Construction,0.35,,-1.746,52.398,12000
15265,Awaiting Construction,0.32,,-1.539,54.483,5714
15266,Awaiting Construction,0.23,,-1.68,52.198,4028
15267,Awaiting Construction,28.0,,-1.18,53.959,824700
15268,Awaiting Construction,0.25,,-1.697,54.651,4402
15269,Application Submitted,39.0,,-0.705,52.447,1050000
15271,Application Submitted,49.8,,0.046,52.564,1093700
15273,Application Submitted,38.0,,-1.408,53.05,711786
15279,Awaiting Construction,0.59,,-0.357,51.599,10774
15280,Awaiting Construction,0.17,,-1.752,53.854,2903
15283,Awaiting Construction,0.15,,-1.827,53.797,2528
15284,Awaiting Construction,0.25,,-2.39,51.539,4402
15285,Awaiting Construction,0.41,,-1.546,53.766,7401
15286,Awaiting Construction,0.2,,-3.142,55.861,3465
15293,Awaiting Construction,0.37,,-1.385,53.527,12120
15298,Awaiting Construction,,,-3.486,51.494,
15301,Awaiting Construction,0.5,,-2.511,51.148,9087
15316,Awaiting Construction,0.83,,-0.559,53.934,15271
15317,Awaiting Construction,0.27,,-1.128,53.503,4777
15318,Application Submitted,16.5,,0.605,51.905,294900
15322,Awaiting Construction,0.45,,-0.668,51.927,8150
15324,Awaiting Construction,1.2,,1.013,52.181,18000
15325,Awaiting Construction,0.6,,-3.014,53.102,10961
15326,Awaiting Construction,0.19,,-2.576,51.455,3278
15330,Awaiting Construction,0.24,,-2.091,53.46,4215
15332,Awaiting Construction,0.9,,-2.137,52.837,16582
15337,Awaiting Construction,0.91,,-2.11,53.486,16770
15340,Under Construction,1.05,,-2.644,51.436,19393
15344,Awaiting Construction,0.5,,0.167,52.195,9087
15345,Awaiting Construction,0.3,,0.228,51.437,5339
15349,Awaiting Construction,0.38,,-0.353,53.792,6838
15350,Revised,0.3,,-1.897,52.552,5339
15352,Awaiting Construction,0.59,,-2.159,57.123,10774
15353,Awaiting Construction,0.33,,-0.068,51.635,5901
15354,Awaiting Construction,0.22,,-3.043,56.174,2800
15357,Awaiting Construction,0.33,,-0.131,51.424,5901
15358,Awaiting Construction,0.2,,0.948,51.114,3465
15359,Revised,0.34,,-0.268,51.534,6089
15362,Awaiting Construction,0.17,,0.947,52.678,2903
15363,Awaiting Construction,0.23,,0.319,53.142,4028
15364,Awaiting Construction,0.21,,0.228,52.387,3653
15366,Awaiting Construction,0.71,,-3.202,51.448,13022
15367,Awaiting Construction,0.4,,-0.391,51.911,7213
15371,Awaiting Construction,0.17,,0.504,50.916,2903
15372,Awaiting Construction,0.22,,-2.499,53.203,3840
15379,Awaiting Construction,47.5,,-0.934,51.223,1050000
15380,Awaiting Construction,0.24,,-2.412,52.875,4215
15392,Awaiting Construction,0.16,,-1.453,52.901,2716
15393,Awaiting Construction,1.2,,-4.699,50.47,36000
15396,Awaiting Construction,49.9,,-0.582,52.912,1441400
15400,Awaiting Construction,36.0,,0.464,52.051,674309
15403,Awaiting Construction,0.84,,0.219,51.454,15458
15405,Awaiting Construction,0.3,,-1.809,52.395,5339
15406,Awaiting Construction,0.19,,-1.203,52.765,3278
15411,Awaiting Construction,49.9,,-2.593,51.553,828500
15414,Awaiting Construction,0.19,,-2.791,56.329,3278
15433,Awaiting Construction,0.17,,-2.163,52.625,4700
15436,Awaiting Construction,0.85,,-2.344,57.228,15646
15437,Awaiting Construction,0.92,,-3.009,56.194,16957
15439,Awaiting Construction,0.29,,-3.041,51.554,8000
15441,Awaiting Construction,0.18,,-2.089,55.871,3091
15443,Awaiting Construction,49.9,,-1.191,51.666,881000
15448,Awaiting Construction,4.3,,-1.634,53.096,80294
15449,Awaiting Construction,0.33,,-0.174,51.606,5901
15451,Under Construction,12.0,,0.029,51.332,224582
15452,Awaiting Construction,49.99,,-1.294,54.148,944300
15453,Awaiting Construction,0.61,,-2.969,53.635,11148
15454,Awaiting Construction,0.27,,-2.932,53.247,4777
15455,Awaiting Construction,0.25,,-2.169,53.534,4402
15459,Awaiting Construction,0.35,,-1.326,54.822,6276
15461,Awaiting Construction,17.0,,0.445,51.601,318275
15464,Awaiting Construction,2.09,,-0.633,51.894,38881
15466,Awaiting Construction,0.61,,-4.002,50.98,11148
15467,Awaiting Construction,0.5,,-0.937,54.253,9087
15468,Awaiting Construction,0.91,,1.043,51.871,16770
15469,Awaiting Construction,1.82,,0.582,51.36,30000
15475,Awaiting Construction,0.46,,-0.195,51.346,8337
15476,Revised,0.76,,-1.374,54.914,13959
15478,Awaiting Construction,0.53,,-2.72,52.31,9649
15479,Awaiting Construction,0.73,,-1.858,52.462,13397
15481,Under Construction,2.1,,-5.948,55.853,76600
15484,Awaiting Construction,0.65,,-0.361,53.733,11898
15489,Application Submitted,0.23,,-0.291,51.491,4028
15491,Revised,9.0,,-3.037,53.572,135200
15492,Awaiting Construction,0.21,,-0.305,50.958,3653
15493,Awaiting Construction,0.6,,-2.032,52.542,10961
15495,Awaiting Construction,0.43,,1.013,52.176,7775
15496,Awaiting Construction,0.25,,-1.292,51.398,4402
15503,Awaiting Construction,0.18,,-0.506,51.343,3091
15504,Awaiting Construction,0.16,,-1.966,51.712,2716
15506,Awaiting Construction,0.2,,-1.031,53.797,3465
15507,Awaiting Construction,0.4,,0.462,51.587,7213
15508,Awaiting Construction,0.3,,-1.965,52.484,5339
15509,Awaiting Construction,0.2,,-4.371,55.873,3465
15510,Awaiting Construction,0.58,,-1.452,52.72,10586
15511,Application Submitted,0.29,,0.171,51.871,5152
15512,Awaiting Construction,0.23,,-0.323,52.09,4028
15513,Awaiting Construction,0.32,,0.607,51.554,5714
15514,Awaiting Construction,0.3,,-1.701,52.524,5339
15519,Awaiting Construction,1.0,,0.789,51.531,18456
15520,Awaiting Construction,7.0,,-1.369,53.947,130888
15521,Awaiting Construction,0.27,,-2.518,54.114,5300
15522,Awaiting Construction,0.52,,-0.503,52.099,9462
15524,Application Submitted,23.0,,-1.262,51.345,294000
15525,Awaiting Construction,0.35,,-1.418,53.254,6276
15526,Awaiting Construction,0.28,,0.271,51.203,4965
15531,Awaiting Construction,0.65,,-3.241,55.957,11898
15536,Application Submitted,18.0,,-4.656,58.01,238000
15538,Application Submitted,80.0,,-3.509,56.131,1270000
15546,Application Submitted,0.19,,-1.91,52.481,3278
15548,Awaiting Construction,49.9,,-1.223,54.158,934776
15560,Application Submitted,30.0,,-4.894,51.668,1000000
15561,Application Submitted,30.0,,-4.966,51.764,566000
15563,Application Submitted,39.9,,-3.31,51.6,709000
15568,Awaiting Construction,,,-3.127,50.929,6700
15572,Awaiting Construction,0.3,,-1.464,50.936,5339
15578,Awaiting Construction,0.18,,-1.712,52.518,3091
15581,Under Construction,1.15,,-0.759,51.278,16600
15583,Awaiting Construction,0.24,,-0.721,52.292,4215
15585,Awaiting Construction,0.2,,-2.498,51.447,3465
15586,Awaiting Construction,16.6,,-2.017,52.948,241400
15587,Awaiting Construction,0.17,,-2.637,51.015,2903
15588,Awaiting Construction,0.24,,-0.291,51.552,4215
15590,Awaiting Construction,0.29,,0.171,51.871,5152
15591,Under Construction,2.18,,-2.703,52.961,44600
15592,Awaiting Construction,1.1,,-3.398,50.7,20330
15593,Awaiting Construction,1.5,,-0.689,53.766,27826
15595,Application Submitted,3.0,,-4.606,55.588,38100
15597,Awaiting Construction,0.25,,-1.433,50.934,4402
15598,Awaiting Construction,0.34,,-0.268,51.533,6089
15600,Awaiting Construction,0.16,,-1.654,55.006,5053
15601,Awaiting Construction,0.21,,-1.245,52.761,4900
15602,Awaiting Construction,0.15,,-1.952,50.906,2528
15603,Awaiting Construction,0.2,,-1.069,51.292,2800
15606,Awaiting Construction,0.19,,-1.493,53.378,3278
15608,Awaiting Construction,0.86,,1.309,52.624,15833
15609,Awaiting Construction,0.16,,-1.938,52.677,2716
15614,Awaiting Construction,0.3,,-1.64,55.269,5339
15617,Under Construction,9.0,,-4.898,51.697,113400
15619,Application Submitted,49.9,,-4.908,50.339,810000
15620,Awaiting Construction,0.36,,-3.005,51.125,6464
15621,Awaiting Construction,0.22,,0.158,53.302,3840
15622,Awaiting Construction,0.38,,-0.296,54.163,6838
15623,Awaiting Construction,0.26,,-0.079,51.487,4590
15624,Awaiting Construction,0.23,,-2.21,53.053,4028
15625,Awaiting Construction,0.18,,-1.713,52.195,3091
15641,Awaiting Construction,19.0,,0.874,51.677,332100
15649,Application Submitted,2.02,,-3.093,51.146,37570
15650,Awaiting Construction,0.23,,-3.817,54.917,4028
15651,Awaiting Construction,0.76,,-1.79,51.044,13959
15653,Application Submitted,31.2,,-1.299,53.365,584364
15655,Awaiting Construction,0.38,,-1.811,51.558,6838
15656,Awaiting Construction,1.3,,0.761,51.351,24078
15658,Awaiting Construction,,,-1.219,51.764,
15659,Awaiting Construction,0.7,,-3.001,53.435,12835
15661,Awaiting Construction,1.2,,-0.657,51.465,22204
15663,Awaiting Construction,0.3,,-1.452,52.414,5339
15664,Awaiting Construction,0.3,,-2.923,56.353,7050
15665,Awaiting Construction,0.19,,0.606,51.245,3278
15669,Awaiting Construction,0.17,,0.01,51.545,2903
15672,Application Submitted,49.9,,-0.073,51.947,850000
15675,Awaiting Construction,0.32,,-2.467,51.277,5714
15676,Awaiting Construction,0.34,,-1.292,51.406,6089
15677,Revised,0.25,,-1.581,52.307,4402
15678,Awaiting Construction,,,-3.02,53.467,
15679,Awaiting Construction,,,-3.004,53.45,
15680,Awaiting Construction,,,-3.004,53.45,
15681,Awaiting Construction,,,-3.02,53.467,
15682,Awaiting Construction,,,-3.02,53.467,
15683,Awaiting Construction,,,-2.998,53.435,
15684,Awaiting Construction,,,-3.02,53.467,
15685,Awaiting Construction,,,-3.011,53.457,
15687,Awaiting Construction,,,-3.02,53.467,
15688,Awaiting Construction,,,-3.006,53.452,
15691,Awaiting Construction,0.77,,-1.454,52.916,14146
15692,Awaiting Construction,0.31,,-1.473,52.919,5527
15693,Awaiting Construction,0.21,,-1.538,54.518,3653
15694,Awaiting Construction,,,-3.01,53.441,
15695,Awaiting Construction,,,-3.02,53.467,
15696,Application Submitted,,,-3.026,53.467,
15697,Application Submitted,10.0,,-2.8,53.922,177400
15699,Awaiting Construction,0.31,,-3.004,53.45,5527
15703,Awaiting Construction,,,-3.026,53.467,
15704,Awaiting Construction,0.83,,-2.085,53.715,15271
15705,Awaiting Construction,0.25,,-2.107,52.492,4402
15706,Awaiting Construction,0.88,,-1.084,52.912,16208
15707,Awaiting Construction,10.38,,-0.588,52.262,194225
15718,Awaiting Construction,27.76,,-4.018,50.95,519903
15720,Awaiting Construction,0.25,,-0.079,51.633,4402
15721,Awaiting Construction,1.46,,-3.007,53.432,27076
15722,Awaiting Construction,0.2,,-1.759,53.804,3465
15723,Awaiting Construction,1.01,,-3.0,51.566,31000
15724,Awaiting Construction,,,-3.007,53.452,
15725,Awaiting Construction,0.2,,-3.028,53.465,3465
15726,Awaiting Construction,0.46,,0.183,51.578,8337
15727,Awaiting Construction,0.15,,-3.027,53.468,2528
15728,Awaiting Construction,0.43,,-1.558,53.79,7775
15732,Operational,0.25,2024-01-30,-2.464,51.45,4402
15733,Awaiting Construction,0.42,,-0.834,53.428,9841
15734,Awaiting Construction,0.25,,-2.36,53.47,4402
15736,Awaiting Construction,0.21,,-1.185,52.592,5465
15738,Awaiting Construction,0.2,,-2.415,53.597,3465
15739,Awaiting Construction,0.16,,-2.081,51.907,2716
15740,Awaiting Construction,0.43,,1.328,51.965,7775
15741,Awaiting Construction,,,-3.001,53.447,
15742,Awaiting Construction,0.5,,-3.465,50.731,9087
15743,Under Construction,3.25,,-1.158,52.669,60618
15744,Awaiting Construction,0.15,,-3.451,52.216,2528
15745,Awaiting Construction,0.3,,-2.13,51.477,5339
15747,Awaiting Construction,0.27,,-1.494,51.997,4439
15751,Application Submitted,12.5,,0.622,52.111,202300
15760,Awaiting Construction,40.0,,-4.476,55.855,618000
15761,Awaiting Construction,0.3,,-0.495,52.107,5339
15762,Awaiting Construction,0.29,,-0.208,51.485,5152
15763,Awaiting Construction,0.18,,-0.236,51.513,3091
15764,Awaiting Construction,0.23,,1.489,52.296,3688
15765,Awaiting Construction,0.16,,-0.506,51.338,2716
15767,Awaiting Construction,1.0,,0.757,52.24,18456
15768,Awaiting Construction,2.2,,-1.704,52.531,40943
15769,Awaiting Construction,0.31,,1.374,52.633,5527
15770,Awaiting Construction,0.53,,-1.802,52.396,9649
15772,Awaiting Construction,0.32,,-2.127,57.119,5714
15775,Awaiting Construction,0.18,,-0.478,51.347,3091
15776,Awaiting Construction,1.3,,-1.282,53.282,24078
15778,Awaiting Construction,1.12,,-1.347,53.09,20705
15780,Awaiting Construction,1.47,,-0.585,51.325,27264
15782,Awaiting Construction,2.0,,-1.809,51.598,37195
15793,Application Submitted,600.0,,-0.768,52.291,11242909
15800,Awaiting Construction,1.88,,-3.446,50.703,30100
15801,Awaiting Construction,0.44,,-2.453,53.099,7963
15804,Awaiting Construction,0.16,,-5.493,50.203,2716
15805,Awaiting Construction,0.3,,-1.144,52.926,5339
15806,Awaiting Construction,3.2,,-1.436,53.725,59681
15808,Awaiting Construction,0.27,,-0.52,53.836,4777
15809,Awaiting Construction,0.35,,-2.913,51.352,6276
15810,Awaiting Construction,0.47,,-2.467,51.502,8525
15811,Awaiting Construction,0.62,,-2.876,53.343,11336
15813,Awaiting Construction,0.21,,-0.292,50.842,3653
15816,Awaiting Construction,0.3,,0.018,52.258,5339
15817,Awaiting Construction,2.95,,-0.848,53.753,54997
15818,Awaiting Construction,0.31,,-0.706,52.051,5527
15819,Awaiting Construction,0.27,,-1.212,53.006,4777
15820,Awaiting Construction,2.8,,-3.514,55.914,52186
15821,Awaiting Construction,0.18,,-2.16,52.159,3091
15824,Revised,0.17,,-1.468,52.364,2903
15827,Revised,0.32,,-1.764,52.452,5714
15828,Awaiting Construction,16.0,,0.237,51.503,227000
15830,Application Submitted,0.37,,-2.035,52.538,6651
15831,Awaiting Construction,0.37,,-3.146,51.499,6651
15832,Awaiting Construction,0.32,,-2.281,51.811,5714
15834,Awaiting Construction,0.5,,-3.758,54.967,9087
15844,Awaiting Construction,0.51,,-0.986,51.433,9274
15845,Awaiting Construction,0.16,,-1.523,54.989,2716
15846,Awaiting Construction,0.21,,-1.0,51.461,3653
15847,Awaiting Construction,0.7,,-2.086,52.716,12835
15848,Awaiting Construction,0.5,,-2.474,51.493,9087
15849,Awaiting Construction,0.17,,0.045,51.516,2903
15851,Awaiting Construction,3.1,,-1.385,53.574,57808
15852,Awaiting Construction,0.36,,-2.783,53.543,6464
15853,Awaiting Construction,0.18,,-1.561,53.139,3091
15854,Awaiting Construction,1.0,,-3.952,52.988,18456
15855,Awaiting Construction,0.27,,-0.887,52.185,4777
15856,Awaiting Construction,0.15,,-3.016,53.821,2528
15857,Awaiting Construction,0.43,,-2.651,53.309,7775
15864,Awaiting Construction,0.15,,-4.164,57.606,2528
15865,Awaiting Construction,0.89,,-2.99,53.175,16395
15868,Awaiting Construction,0.36,,-2.351,53.384,6464
15869,Awaiting Construction,0.34,,-1.693,55.402,6089
15870,Awaiting Construction,0.26,,-1.796,53.804,4590
15871,Awaiting Construction,0.23,,-1.127,50.782,4028
15872,Awaiting Construction,4.1,,-1.41,53.03,76546
15873,Awaiting Construction,0.21,,-3.78,56.012,3300
15876,Application Submitted,0.21,,-2.553,56.886,3653
15879,Awaiting Construction,0.3,,-1.897,52.552,5339
15880,Awaiting Construction,20.0,,0.127,51.888,328600
15882,Awaiting Construction,15.0,,-2.247,51.903,251000
15888,Awaiting Construction,0.39,,-1.421,53.408,7026
15889,Awaiting Construction,0.37,,-0.983,51.422,6651
15890,Awaiting Construction,0.41,,-0.759,52.057,7401
15891,Awaiting Construction,0.21,,-0.272,51.537,3653
15892,Awaiting Construction,0.16,,0.589,51.985,2716
15893,Awaiting Construction,0.2,,-1.508,53.643,3465
15894,Awaiting Construction,1.2,,0.449,50.971,29300
15900,Awaiting Construction,0.35,,-1.373,53.231,4900
15901,Awaiting Construction,0.5,,0.022,52.422,9087
15903,Awaiting Construction,0.38,,-2.856,53.183,6838
15904,Awaiting Construction,0.17,,-1.199,51.95,2903
15905,Awaiting Construction,0.24,,-3.014,53.227,4215
15906,Awaiting Construction,0.25,,-4.093,55.778,4402
15912,Awaiting Construction,0.22,,-2.169,51.84,3840
15913,Awaiting Construction,0.32,,-2.537,51.19,5714
15914,Awaiting Construction,0.17,,-1.574,54.206,2903
15915,Operational,0.71,2024-02-22,-2.526,51.738,13022
15916,Awaiting Construction,,,-1.728,52.465,21506
15917,Awaiting Construction,3.2,,-1.852,52.045,40300
15918,Awaiting Construction,0.21,,0.735,52.417,3653
15919,Awaiting Construction,0.17,,-1.973,52.417,2903
15923,Awaiting Construction,6.0,,-5.148,55.528,112150
15924,Awaiting Construction,0.38,,-1.238,51.608,6838
15925,Awaiting Construction,,,-0.589,53.111,
15926,Awaiting Construction,2.05,,-3.02,53.467,38132
15935,Awaiting Construction,0.29,,-0.002,51.134,5152
15937,Awaiting Construction,0.38,,-1.727,53.781,6838
15939,Awaiting Construction,0.25,,-1.727,52.465,4402
15944,Awaiting Construction,0.5,,-2.117,52.468,9087
15946,Awaiting Construction,0.84,,-1.218,52.641,15458
15947,Awaiting Construction,0.34,,-1.704,53.691,6089
15953,Awaiting Construction,0.18,,-0.844,50.835,3091
15954,Awaiting Construction,0.3,,-2.017,53.036,4852
15955,Awaiting Construction,0.28,,-1.793,52.405,4965
15957,Awaiting Construction,0.68,,-3.089,54.788,12460
15959,Awaiting Construction,0.26,,-5.036,55.831,4429
15973,Operational,0.24,2025-01-01,-4.134,55.78,5584
15976,Application Submitted,40.0,,-2.172,52.305,572000
15979,Awaiting Construction,0.95,,-2.651,51.535,17519
15984,Awaiting Construction,15.0,,-0.36,52.747,280797
15985,Awaiting Construction,,,-1.783,53.838,
15987,Awaiting Construction,0.28,,-1.388,52.731,4965
15988,Awaiting Construction,1.8,,-1.199,52.597,33447
15989,Awaiting Construction,0.68,,-1.199,52.597,12460
15990,Awaiting Construction,0.18,,-2.272,51.032,3091
15991,Awaiting Construction,0.37,,-2.416,51.54,6651
15992,Awaiting Construction,0.5,,-1.39,52.527,9087
15993,Awaiting Construction,0.27,,-1.101,52.626,4777
16000,Application Submitted,10.5,,-1.214,51.932,160000
16004,Application Submitted,20.0,,-0.24,51.215,272700
16008,Operational,49.9,2024-04-01,0.193,52.757,1183000
