# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 60.600, -0.690 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW
# Example of the parameters returned from the API which were used to generate one of the CSV files which has been used to form this CSV:
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW"}, "params": {"local_time": "true", "header": "true", "lat": "60.6", "lon": "-0.69", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": "false"}}
time,8409a09ffffffff,8409a41ffffffff,8409a43ffffffff,8409a45ffffffff,8409a47ffffffff,8409a55ffffffff,8409a69ffffffff,8409a6bffffffff,8418219ffffffff,841821dffffffff,8418251ffffffff,8418253ffffffff,8418257ffffffff,8418259ffffffff,841825bffffffff,8418299ffffffff,84182d3ffffffff,841870dffffffff,8418741ffffffff,8418743ffffffff,8418747ffffffff,8418749ffffffff,841874bffffffff,841875dffffffff,8419013ffffffff,8419017ffffffff,841901bffffffff,8419081ffffffff,8419083ffffffff,8419087ffffffff,8419089ffffffff,841908bffffffff,841908dffffffff,8419091ffffffff,8419093ffffffff,8419095ffffffff,8419097ffffffff,8419099ffffffff,841909bffffffff,841909dffffffff,84190a9ffffffff,84190b1ffffffff,84190b3ffffffff,84190b9ffffffff,84190bbffffffff,84190c1ffffffff,84190c3ffffffff,84190c5ffffffff,84190c7ffffffff,84190c9ffffffff,84190cbffffffff,84190d1ffffffff,84190d3ffffffff,84190d5ffffffff,84190d7ffffffff,84190d9ffffffff,84190dbffffffff,84190ddffffffff,84190e1ffffffff,84190e3ffffffff,84190e9ffffffff,84190ebffffffff,8419281ffffffff,8419283ffffffff,8419287ffffffff,8419289ffffffff,841928dffffffff,8419293ffffffff,8419297ffffffff,84192a1ffffffff,84192a3ffffffff,84192abffffffff,84192b1ffffffff,84192b3ffffffff,84192b5ffffffff,84192b7ffffffff,84192b9ffffffff,84192bbffffffff,84192bdffffffff,84192c3ffffffff,84192c7ffffffff,8419401ffffffff,8419403ffffffff,8419405ffffffff,8419407ffffffff,841940dffffffff,8419411ffffffff,8419413ffffffff,8419415ffffffff,8419417ffffffff,841941bffffffff,8419421ffffffff,8419423ffffffff,8419425ffffffff,8419427ffffffff,8419429ffffffff,841942bffffffff,841942dffffffff,8419431ffffffff,8419433ffffffff,8419435ffffffff,8419437ffffffff,8419439ffffffff,841943bffffffff,841943dffffffff,8419461ffffffff,8419463ffffffff,8419465ffffffff,8419467ffffffff,841946bffffffff,841946dffffffff,8419485ffffffff,841948dffffffff,84194a1ffffffff,84194a5ffffffff,84194a7ffffffff,84194a9ffffffff,84194abffffffff,84194adffffffff,84194c5ffffffff,84194e1ffffffff,84194e3ffffffff,84194e5ffffffff,84194e7ffffffff,84194e9ffffffff,84194ebffffffff,84194edffffffff,8419509ffffffff,841950bffffffff,841950dffffffff,8419511ffffffff,8419513ffffffff,8419517ffffffff,8419519ffffffff,841951bffffffff,8419521ffffffff,8419525ffffffff,8419529ffffffff,841952dffffffff,8419531ffffffff,8419533ffffffff,841953bffffffff,8419541ffffffff,8419543ffffffff,8419545ffffffff,8419547ffffffff,8419549ffffffff,841954bffffffff,841954dffffffff,8419551ffffffff,8419553ffffffff,8419555ffffffff,8419557ffffffff,8419559ffffffff,841955bffffffff,841955dffffffff,8419563ffffffff,8419565ffffffff,8419567ffffffff,8419569ffffffff,841956bffffffff,841956dffffffff,8419581ffffffff,8419583ffffffff,8419585ffffffff,8419587ffffffff,8419589ffffffff,841958bffffffff,841958dffffffff,8419591ffffffff,8419593ffffffff,8419595ffffffff,8419597ffffffff,8419599ffffffff,841959bffffffff,841959dffffffff,84195a1ffffffff,84195a3ffffffff,84195a5ffffffff,84195a9ffffffff,84195abffffffff,84195adffffffff,84195b1ffffffff,84195b5ffffffff,84195b7ffffffff,84195b9ffffffff,84195bbffffffff,84195bdffffffff,84195c1ffffffff,84195c3ffffffff,84195c5ffffffff,84195c7ffffffff,84195c9ffffffff,84195cbffffffff,84195cdffffffff,84195d1ffffffff,84195d3ffffffff,84195d5ffffffff,84195d7ffffffff,84195d9ffffffff,84195dbffffffff,84195ddffffffff,84195e1ffffffff,84195e3ffffffff,84195e5ffffffff,84195e7ffffffff,84195e9ffffffff,84195ebffffffff,84195edffffffff,8419721ffffffff,8419723ffffffff,8419725ffffffff,8419727ffffffff,8419729ffffffff,841972bffffffff,841972dffffffff,8419731ffffffff,8419733ffffffff,8419735ffffffff,8419737ffffffff,8419739ffffffff,841973bffffffff,841973dffffffff,8419761ffffffff,8419763ffffffff,8419765ffffffff,8419767ffffffff,8419769ffffffff,841976bffffffff,841976dffffffff
2019-01-02 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,2,1,2,0,1,0,0,0,0,0,0,0,2,2,5,4,6,4,3,4,4,3,3,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,3,7,2,6,2,4,2,0,1,0,0,1,0,2,1,2,1,3,1,1,1,0,0,1,2,0,2,3,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 09:00,0,0,0,0,0,0,0,0,4,1,3,3,3,2,1,4,11,3,6,8,3,10,11,12,0,0,0,0,0,0,0,1,0,1,2,1,1,3,3,1,0,0,0,0,0,0,1,0,0,1,2,4,6,2,2,6,8,3,0,0,0,0,1,4,4,0,0,1,3,1,2,3,5,7,3,4,6,6,4,0,0,6,6,6,6,8,10,11,8,10,7,8,11,9,11,6,8,7,11,12,15,18,6,9,10,8,6,5,6,9,4,15,12,21,17,24,18,16,18,18,17,16,15,17,15,14,13,5,6,3,12,11,9,11,12,2,2,2,2,14,17,12,6,7,3,4,10,10,4,14,10,9,10,7,6,10,2,1,1,1,2,0,12,13,14,17,13,13,11,20,29,16,28,18,21,15,15,14,9,15,19,15,17,14,16,15,23,16,16,17,12,13,15,20,14,18,15,18,18,16,16,21,12,12,16,15,10,11,10,10,9,6,7,11,9,10,4,4,6,7,3,3,5,9,10,9,10,4,8,7
2019-01-02 10:00,4,2,2,2,2,2,1,2,12,5,12,12,12,10,7,12,26,6,14,21,7,23,25,29,2,1,3,3,3,2,4,4,2,5,6,3,4,9,9,5,2,5,4,3,3,4,5,2,3,7,8,13,17,6,8,20,24,11,1,2,1,2,7,17,18,2,4,5,13,11,11,15,19,23,12,17,19,20,17,1,2,14,13,14,13,22,18,21,16,20,13,16,21,20,22,14,16,15,20,22,26,30,12,16,19,16,14,12,13,20,10,27,21,34,31,39,31,26,30,30,29,28,27,29,27,25,23,12,15,8,26,26,26,25,25,7,9,6,6,32,37,30,14,17,8,9,24,23,12,30,23,20,23,18,14,24,6,4,4,4,6,3,31,34,32,37,33,34,29,39,46,39,46,36,38,36,32,31,22,36,37,34,37,32,33,38,44,37,32,35,29,32,28,34,28,33,28,37,36,28,27,36,34,31,36,36,28,28,34,27,25,18,18,29,26,26,11,11,18,18,8,8,15,26,27,26,28,16,24,23
2019-01-02 11:00,4,3,4,3,3,3,2,3,17,8,19,18,18,19,13,15,34,8,22,37,12,35,38,44,4,3,6,5,5,5,6,6,4,7,9,5,6,12,12,7,6,10,10,5,6,7,8,4,5,10,12,20,23,9,11,28,32,17,3,4,3,3,12,26,28,4,7,16,23,18,18,23,27,31,18,24,28,30,24,3,4,16,15,18,16,27,22,27,19,25,16,21,26,26,27,17,20,20,24,27,31,35,15,21,23,22,17,17,17,25,14,34,26,42,38,47,39,35,37,36,36,35,34,35,33,31,29,16,21,11,35,36,37,32,32,12,14,11,11,43,48,41,18,22,11,12,29,30,16,38,30,26,30,25,20,32,9,8,8,6,8,5,48,49,50,50,46,46,48,48,54,50,55,43,45,47,44,43,30,49,48,44,49,44,46,51,54,49,39,43,39,44,33,40,33,37,34,43,43,33,33,41,48,49,46,48,43,46,45,35,33,24,24,39,35,34,18,16,29,28,13,12,24,36,38,35,37,31,36,33
2019-01-02 12:00,3,3,3,4,3,2,3,3,16,6,25,20,17,27,18,15,34,9,25,42,14,38,43,49,4,4,6,5,5,8,5,6,5,8,10,6,7,13,13,7,9,18,16,8,8,7,8,5,5,10,12,20,24,8,11,28,33,16,6,6,4,4,12,28,27,4,5,17,27,17,16,20,26,31,16,23,30,33,23,4,5,14,15,16,16,16,20,26,16,21,16,20,24,25,26,17,18,20,24,26,30,33,19,19,22,20,16,17,17,21,14,31,24,42,38,47,40,35,38,32,36,34,33,36,32,30,27,16,22,13,38,37,40,32,32,13,15,14,13,45,49,44,18,22,12,13,28,31,16,37,29,26,30,26,20,32,13,12,12,8,10,7,48,48,50,50,46,44,48,48,54,50,54,42,45,45,44,44,30,50,48,44,50,47,51,51,55,50,38,41,39,43,31,38,32,36,34,42,41,32,33,38,49,50,48,49,44,47,47,34,34,25,24,39,36,34,23,19,35,30,15,13,29,36,38,35,36,32,36,34
2019-01-02 13:00,2,2,1,4,2,1,3,3,10,4,19,14,11,21,14,11,25,8,22,38,13,32,39,45,3,6,4,4,4,8,3,3,4,7,9,5,7,10,11,5,9,16,12,6,7,4,4,4,4,6,6,13,18,4,7,19,25,9,9,7,4,4,9,21,18,4,3,13,22,8,8,11,16,21,8,13,21,25,13,4,4,10,11,12,12,11,15,17,13,12,13,13,16,18,16,12,12,14,15,16,20,22,11,11,15,12,12,14,12,12,11,22,17,36,32,40,32,28,31,25,24,26,22,27,21,22,16,16,20,14,34,31,36,26,24,10,10,13,10,29,39,41,15,18,11,12,24,26,13,28,23,21,25,22,16,26,15,10,11,8,11,8,41,41,44,44,37,36,41,40,46,43,47,35,38,38,37,38,22,44,42,36,45,42,46,44,48,44,27,31,31,35,20,27,21,28,28,33,35,23,25,28,44,44,43,43,40,41,42,27,29,20,20,30,29,27,21,18,30,26,12,11,24,26,28,25,27,24,29,25
2019-01-02 14:00,0,0,0,0,0,0,0,0,5,2,7,6,5,10,7,6,12,6,14,25,10,20,25,32,2,4,2,2,2,4,1,1,2,3,6,2,4,4,6,2,4,9,6,4,4,1,1,2,1,2,2,4,7,1,2,6,9,2,5,4,3,2,3,7,5,2,1,5,8,3,2,3,4,6,2,3,6,7,3,2,1,4,5,5,5,4,8,8,6,6,7,6,7,9,7,5,5,6,7,7,9,11,5,5,7,5,5,7,5,5,6,11,7,22,20,25,18,15,18,9,11,12,10,14,9,9,7,12,16,11,22,19,25,15,13,5,5,7,5,13,24,28,9,12,8,9,12,15,8,17,12,14,16,13,9,16,10,6,7,7,9,5,25,26,29,29,20,21,25,23,30,26,31,20,24,22,22,25,12,29,28,22,30,28,31,29,32,30,13,15,18,19,9,12,11,16,16,17,22,12,13,14,29,30,28,28,27,27,28,14,15,9,10,14,15,12,12,12,16,16,6,6,13,11,12,9,11,10,12,8
2019-01-02 15:00,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,2,2,4,8,3,6,8,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,2,0,5,4,5,3,2,3,0,1,1,1,2,1,1,0,3,4,3,5,4,6,3,2,0,1,1,0,2,5,6,2,2,2,2,1,2,1,3,2,3,3,2,1,2,2,0,0,1,2,0,5,6,8,7,3,4,5,5,7,6,8,4,5,5,5,7,2,8,7,5,10,8,10,8,9,8,2,2,3,4,1,2,2,3,3,3,6,2,2,2,8,8,7,7,6,6,7,0,1,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0
2019-01-02 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
